id z u_mag u_mag_err g_mag g_mag_err i_mag i_mag_err z_mag z_mag_err
00030 0.0 -8.709859084258024 0.003605315780787221 -9.230957744543911 0.0020322833064388294 -8.24615144871845 0.005654780479413437 -8.289673061829586 0.007199478747176044
00031 0.0 -8.933453359451896 0.0032434869166323263 -9.431806169534568 0.0018476019052432824 -8.46022060441566 0.005014896271235801 -8.445437768496287 0.006528781498412281
00032 0.0 -8.834969265480439 0.003397920048099668 -9.425202921508703 0.0018533837296110921 -8.339945706859584 0.005362744351450046 -8.387812302309303 0.006767423393984085
00033 0.0 -8.519305490126182 0.003947268549365986 -9.029888332333467 0.0022368782974913214 -8.099984718326319 0.0061502001648453845 -8.082376549641275 0.008231093415581417
00040 0.0 -8.71051826423406 0.003604189063395036 -9.350764747685165 0.0019198949707718844 -8.378197408996439 0.005248993029757293 -8.338339626610562 0.006981053247681696
00050 0.0 -9.071040914786774 0.00303991151005632 -9.632290770346962 0.001680759375025313 -8.79911629507302 0.004172656978722331 -8.663304838094223 0.005716338332448339
00051 0.0 -8.742583666288358 0.0035498130459413447 -9.342931381132388 0.0019270389748884263 -8.488937315033386 0.004935970745915109 -8.386795104041255 0.0067717325450275
00380 0.0 -7.080843114434767 0.008251072929871501 -9.649564518536497 0.001651034746574001 -10.162301458481885 0.0023681789840212693 -8.469334041404547 0.006896439822166537
01010 0.0 -8.492653855868731 0.003997773867678039 -8.940013328331151 0.0023353441147821027 -7.888075195485264 0.006968286479783723 -8.11688786428321 0.008047164781156548
01020 0.0 -8.422841654686202 0.00413336223345164 -8.87112136276313 0.0024139724699263065 -7.913217565199972 0.006864405962277088 -8.031630017425602 0.008511120773036543
01030 0.0 -8.420452336236377 0.0041380887617360525 -8.824803346403531 0.002468438849623461 -7.932154559172304 0.006787437621455884 -8.009019038322087 0.008639688732306581
01031 0.0 -8.976576134410813 0.0031781945827393057 -9.485454732821164 0.0018013226171760394 -8.525657960697796 0.004837243763103177 -8.600411797030123 0.00593721742459055
01040 0.0 -9.140677790091384 0.0029419924316119654 -9.60756218470651 0.001700457332294737 -8.816825761230241 0.004133538257176972 -8.72670722446195 0.005503959872058062
01041 0.0 -8.818202210413912 0.0034249711697008594 -9.363351915874379 0.0019084741066294415 -8.501501963855937 0.004901914935850859 -8.507950163253255 0.006281672840989552
01050 0.0 -8.983931307088223 0.0031671956668805614 -9.422678762107953 0.0018555988622610308 -8.74087683607652 0.004304469178609454 -8.609336260249837 0.00590523360930083
01051 0.0 -8.938080490072938 0.0032364140525032257 -9.408452603769682 0.001868135945488273 -8.642825498966403 0.004537891187565278 -8.58467733461178 0.005994135710175727
01060 0.0 -9.113805944307277 0.002979383654264576 -9.600603505828946 0.0017060437009451162 -9.009574885170974 0.0037347986204358404 -8.776595143890464 0.005343734813619085
01061 0.0 -9.043188198919871 0.0030800200130081364 -9.564211906219754 0.0017355726158927425 -8.843237100447027 0.004076008556354178 -8.702018448299132 0.005585469062890024
02020 0.0 -8.352367110335482 0.004275234983999736 -8.719989502569039 0.0025966693134670273 -7.815926334358345 0.0072774807363591145 -7.986073817647256 0.008772621456655139
02021 0.0 -8.135113720501217 0.0047465570159208 -8.426678020388774 0.0029958481127082986 -7.614979309887168 0.008233781624080649 -7.6804370824708315 0.010808393525045503
02030 0.0 -8.646269719304616 0.0037158026893776906 -9.02153224687508 0.0022458426345271718 -8.15054056189771 0.005972974296707646 -8.305709383163212 0.007126574278166065
02031 0.0 -8.586248198567173 0.0038233791368773857 -9.031695655303583 0.0022349444083123934 -8.113602288772547 0.0061018279497220195 -8.236100139514992 0.007449874873184448
02032 0.0 -8.381662730944804 0.004215636676392277 -8.767085202405202 0.002538179152551822 -7.92768482493846 0.006805506883969921 -8.004428966663298 0.008666080857040728
02033 0.0 -8.588412294391421 0.003819443824543734 -9.016027872415712 0.0022517688899448204 -8.178299367422337 0.005878358070688869 -8.243989348929308 0.007412326825119086
02034 0.0 -8.314830553362427 0.004352923479869581 -8.693918820667832 0.0026296765455058697 -7.8251680823459075 0.00723693137739334 -7.9084058649917885 0.009241747923855494
02040 0.0 -8.820202705848502 0.003421731875756571 -9.168530434901538 0.002093586057051166 -8.424979627750144 0.0051138740294790755 -8.430047781810298 0.006591472173909913
02060 0.0 -8.13722457313251 0.004542616688579338 -8.6921082878602 0.002631985963502424 -8.032601454860473 0.007223546458619264 -7.965259644938573 0.008895401180491716
02061 0.0 -8.504943471142248 0.003974399919122698 -8.947539722768877 0.002326922632478946 -8.353041809609852 0.006011581639928737 -8.181426839696627 0.007716701788877529
02062 0.0 -6.757878697649286 0.009313409023094592 -7.295718656386196 0.004985567481762064 -6.65677312373105 0.015384295606601123 -6.559229859727651 0.023621842248337525
02070 0.0 -6.988493234107036 0.00755700006257527 -7.728557211211051 0.003857619935277756 -6.948564638743676 0.012763881993394285 -6.994472882769681 0.017888041133848353
02071 0.0 -8.397542829461084 0.00400803399804448 -8.935036451171722 0.0023409310242946697 -8.372975369991469 0.0059448245433202295 -8.200911878626666 0.007620262734374895
02072 0.0 -8.403236107466089 0.004172317177564966 -8.913909262290748 0.0023648080786274877 -8.352697191187364 0.006012743276015544 -8.119496744462875 0.008033468851481955
02080 0.0 -8.179594699789007 0.004450604306669272 -8.722861483510673 0.002593060809820102 -8.188080482607148 0.006601056736623358 -7.979638370081641 0.008810358264891542
02081 0.0 -8.375246274212923 0.004051058570856334 -8.891502943205584 0.002390417489151983 -8.413657379863412 0.005811384353594879 -8.182384864251407 0.007711924917391663
02082 0.0 -6.715941539777877 0.00952432016747619 -7.342443505389799 0.004862164864185606 -6.7521538056761266 0.014365443814919781 -6.604348985324929 0.02277971819662775
02083 0.0 -6.837865916316332 0.008926421025964562 -7.418160920661901 0.004669882696158125 -6.854250564154537 0.013363639471720699 -6.682620683501032 0.02139781591963122
02084 0.0 -6.802588248245424 0.009094684127776127 -7.446102989346688 0.00460123031520171 -6.808589290838139 0.013800868345223634 -6.679905685787446 0.021444133722730574
02100 0.0 -7.591481529421969 0.006010177795256531 -8.543134181473174 0.0026412243015049635 -7.839890040841755 0.008014198693000841 -7.800492493005947 0.010113067318794357
03010 0.0 -8.008476793699405 0.005047059844891199 -8.325273214727059 0.003149255414969095 -7.381506061598579 0.009550778096662195 -7.703103406596387 0.010638791538358887
03020 0.0 -8.121863340599099 0.004777067448147664 -8.460817372527785 0.002946083722024455 -7.602381530507657 0.008298823319649021 -7.780935730365702 0.010080588746496118
03021 0.0 -8.551330486719483 0.0038874769255125502 -8.731391149722317 0.0025823759659451277 -7.978284746557296 0.006604401310717502 -8.126957302685177 0.007994463183662232
03022 0.0 -7.940835465184399 0.005216040419131749 -8.194585030597246 0.0033600696025809537 -7.345980130069712 0.009773575469100609 -7.593899630392212 0.01148689747026506
03023 0.0 -8.171806516551502 0.0046631658650998775 -8.492924558467575 0.0029001151857265053 -7.6680692270621975 0.007966580181126217 -7.819703214411398 0.00981592988199207
03024 0.0 -8.255136532627294 0.00447961387201902 -8.512178022592646 0.002872929958810378 -7.660095591808595 0.008006012245732412 -7.818836811737189 0.009821751567778036
03030 0.0 -8.205751590134284 0.004587431547233625 -8.520067185409438 0.002861871922777145 -7.760391319286821 0.007527221799448857 -7.91736554687116 0.009186076714546264
03031 0.0 -8.517181928769567 0.003951267755819349 -8.800162852076276 0.0024979543816516904 -8.069904644003476 0.006258750257401621 -8.167362611775442 0.007787255966878964
03050 0.0 -8.354481197277988 0.004270903924976143 -8.702252411252573 0.002619076281815752 -8.068614294713452 0.0070730859644217055 -8.011579126438392 0.008625011885166277
03051 0.0 -8.36396379979389 0.004251535449736732 -8.713952326584934 0.0026042723707963567 -8.154886131328137 0.006728184945490395 -8.081294463303042 0.008236944236811332
03052 0.0 -8.298496324497098 0.004387202259956951 -8.65292468315138 0.0026825075026269043 -8.051759256575039 0.0071430146907903395 -8.007838558478259 0.008646466907193718
